SlNo,CabinetId,CabinetNumber,Status,BranchId,BranchName,BranchCity,BranchArea,BranchAddress,MerchantId,MerchantName,MerchantAddress
4452,6962,BC101911008904,true,5472,Southinn Restaurant HSR Sector 7,BANGALORE,KARNATAKA,"#1158 5th main 20 th cross 7th sector HSR layout, Bengaluru 560102",3048,Southinn Restaurant,"#1158 5th main 20 th cross 7th sector HSR layout, Bengaluru"
4453,6963,BC101911007868,true,6993,PVR Cinemas Goregaon West,MUMBAI,MAHARASHTRA,"S.V.Road,Nr.Goregaon Police Station Goregaon (W, Kumud Nagar, Goregaon West, Mumbai, Maharashtra 400062, India",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
4454,6965,BC101911007847,false,3915,Tea Connect Cafe Lal Bahadur Nagar,JAIPUR,RAJASTHAN,"Shop Number-B16, Girdhar Marg, Lal Bahadur Nagar, Malviya Nagar, Jaipur - 302017, Near Genpact",1916,Tea Connect Cafe,"70/6, Patel Marg, Near Mansarovar Plaza Jaipur"
4455,6966,BC101911009631,true,5280,Nukkar Dhaba Sector 22 C,CHANDIGARH,PUNJAB,"SCO 2459 A, Sector 22 C, Near Sector 22, Chandigarh",2010,Nukkar Dhaba,"Bay Shop No. 403 Sector 32D chandigarh 160032 Chandigarh"
4456,6967,BC101911008964,true,6927,The Food Harbor Vip Road,CHANDIGARH,PUNJAB,"The Food Harbor shop no 3 cabin no 8 Near Mona green opp Vishal mega mart Vip road Zirakpur",4007,The Food Harbor,"shop no 3 cabin no 8 Near Mona green opp Vishal mega mart Vip road Zirakpur"
4457,6968,BC101911008939,true,5285,Paridhaan Sector 21 C,CHANDIGARH,PUNJAB,"Sco 842, Sector-21 C Chandigarh",1065,Paridhaan,"Scf-g10,hollywood plaza vip road zirakpur"
4458,6969,BC101911008976,false,4603,Day Night Gym Ajmer Road,JAIPUR,RAJASTHAN,"146, Marudhar Nagar, Heera Nagar, Dcm, Ajmer Road, Jaipur",2345,Day Night Gym,"146, Marudhar Nagar, Heera Nagar, Dcm, Ajmer Road, Jaipur"
4459,6971,BC101911008475,false,1319,Preet Graphics Panchkula,CHANDIGARH,PUNJAB,"Sco No 288, First Floor, Main Market, Panchkula Sector 20, Panchkula - 134116, Near Bank Of India",360,Preet Graphics,"#sco 288, 1st floor sector 20, panchkula"
4460,6973,BC101911008476,false,2984,Vijay Rugs & Furniture Taru Chaya Nagar,JAIPUR,RAJASTHAN,"Plot No- C-5, Taru Chaya Nagar, Near Morani Motors, Main Tonk Road, Jaipur- 302015",1161,Vijay Rugs & Furniture,"Plot No 5B, 5C Scheme No 15A, Chaudhary Charan Singh Colony, Tonk Road, Jaipur - 302015"
4461,6976,BC101911009029,false,3064,Shades Skin & Hair Care V T Road,JAIPUR,RAJASTHAN,"Shop No. 5, V T Road, Madhyam Marg, Mansarover, 302020",1358,Shades Skin & Hair Care,"586, Lane No. 11, Uday Marg, Rajapark  Jaipur, 302004"
4462,6977,BC101911008493,true,4582,Koffeure Lounge & Salon Near Kapoorthala,LUCKNOW,UTTAR PRADESH,"295, Chandralok Colony, Aliganj, Lucknow, Uttar Pradesh 226024",2342,Koffeure Lounge & Salons,"295 First Floor Chandralok Sector E"
4463,6978,BC101911008485,false,4821,Metropolitan Club Near Sahara Hospital,LUCKNOW,UTTAR PRADESH,"https://www.google.com/maps/place/Metropolitan+Club/@26.8550068,81.0243815,17z/data=!3m1!4b1!4m5!3m4!1s0x399be2b70801afeb:0xba41aa90a5a014b2!8m2!3d26.855002!4d81.0265702",2511,Metropolitan Club,"CP-134 Viraj Khand Gomti Nagar"
4464,6980,BC101911003554,false,1773,Mahaveer Rabri Bhandar Tonk Road,JAIPUR,RAJASTHAN,"Gopalpura Brize, Tonk Rd, near Malviya urban Co. Bank, Vasundhara Colony, Jaipur, Rajasthan 302018",533,Mahaveer Rabri Bhandar,"Tonk Road, jaipur"
4465,6981,BC101911007646,false,2752,Vijay Rugs & Furniture Brahampuri,JAIPUR,RAJASTHAN,"229, Santosh Sagar Colony, Krishna Nagar, Brahampuri, Brahampuri Marg, Janta Market, Jaipur - 302002",1161,Vijay Rugs & Furniture,"Plot No 5B, 5C Scheme No 15A, Chaudhary Charan Singh Colony, Tonk Road, Jaipur - 302015"
4466,6983,BC101911008703,false,1776,The Darzi Studio Allah Bakhsh Building,JAIPUR,RAJASTHAN,"House No 101 Allah Baksh Building, Main Mi Road, M I Road, Jaipur - 302001",536,The Darzi Studio,"House no-101, Allh Buksh Building, M I Road , Jaipur"
4467,6984,BC101911003591,true,1798,Mahaveer Rabri Bhandar JLN Marg,JAIPUR,RAJASTHAN,"Jaipur Heritage -H-14to17, S L Marg, JLN Marg , opp. Jenpact , jaipur",533,Mahaveer Rabri Bhandar,"Tonk Road, jaipur"
4468,6985,BC101911003555,false,3357,Spandan Hair & Beauty Raja Park,JAIPUR,RAJASTHAN,"4, 117, Ram Gali Number 4, Raja Park, Jaipur, Rajasthan 302004, India",1581,Spandan Hair & Beauty,"b,72. DD Tower , Bapu Nagar, Near janta Store, Jaipur"
4469,6987,BC101911008532,true,1792,Discount Master Tonk Road,JAIPUR,RAJASTHAN,"Gatte Wale Baba Ji Bus Stand, Sayyad ka Gatta, Tonk Rd, Jawahar Nagar, Bajaj Nagar, Jaipur, Rajasthan 302015, India",532,Discount Master,"Near Kiran Palace Hotel,Chankya Resutent kai samne, chitrkoot Road , vaishali nagar, jaipur"
4470,6988,BC101911008536,true,4298,Hotel Allwin International Fateh Singh Market,JAIPUR,RAJASTHAN,"A-12, opp. Rajputana sheraton, Railway station, Fateh Singh Market, Gopalbari, Jaipur, Rajasthan 302001",2126,Hotel Allwin International,"Plot No. 12, Fateh Singh Market, Ear Railway Station, Jaipur 302007 Jaipur"
4471,6989,BC101911008543,false,3348,Shades Skin & Hair Care Tonk Phatak,JAIPUR,RAJASTHAN,"S-91, Barkat Nagar Rd, Joshi Colony, Barkat Nagar, Tonk Phatak, Jaipur, Rajasthan 302015",1358,Shades Skin & Hair Care,"586, Lane No. 11, Uday Marg, Rajapark  Jaipur, 302004"
4472,6990,BC101911009414,false,5296,Cafe Coffee Day Near Sahu Cinema,LUCKNOW,UTTAR PRADESH,"Shop No 13, Ground Floor, Novelity Cinema, Lalbagh Chowk, Lalbagh Chowk, Lucknow, Uttar Pradesh 226001",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
4473,6992,BC101911007202,false,2972,PTC Budget Bazaar Sector 21,CHANDIGARH,PUNJAB,"DSS 185 Sector 21 Panchkula",1343,PTC Budget Bazaar,"Shop Num 12-13 Block C Vip Road Zirakpur"
4474,6993,BC101911006979,false,1777,Krishna Sports Gopal Pura Bypass,JAIPUR,RAJASTHAN,"Plot No 3/3A,Ground Floor Surya Nagar, Gopalpura Bypass Rd, near Mahesh Nagar Thana, Chhayadip Nagar, Shri Gopal Nagar, Gopal Pura Mode, Jaipur, Rajasthan 302015, India",537,Krishna Sports,"Plot no-3/3A,Ground Floor Surya Nagar,Near Mahesh Nagar Thana, Gopal pura bypass, Jaipur"
4475,6994,BC101911006978,false,5289,London Bakes Picnic Spot Road,LUCKNOW,UTTAR PRADESH,"Arif Chambers -1, Kapoorthala Road, Kapoorthla, Sector A, Chandralok, Lucknow, Uttar Pradesh 226024",2904,London Bakes,"Arif Chambers -1, Kapoorthala Road, Kapoorthla, Sector A, Chandralok"
4476,6995,BC101911009392,false,4837,Nai Salon Shiv Shakti Paradise,JAIPUR,RAJASTHAN,"G - 38, Shiv Shakti Paradise, Central Spine, Vidyadhar Nagar, Jaipur",2523,Nai Salon,"G - 38, Shiv Shakti Paradise, Central Spine, Vidyadhar Nagar, Jaipur"
4477,6997,BC101911007229,true,4433,Hotel Wasat Dhakoli,CHANDIGARH,PUNJAB,"52-53, Old Ambala Rd, Guru Nanak Enclave, Dhakoli, Zirakpur, Punjab 160104",2234,Hotel Wasat,"Sco 52-53, Gurunanak Enclave Dhakoli Chandigarh"
4478,6999,BC101911009592,true,5149,Lovely Beauty Salon Sco-206,CHANDIGARH,PUNJAB,"Sco-206, Sector-35 D, Chandigarh",2781,Lovely Beauty Salon,"Sco-206, Sector-35 D, Chandigarh"
4479,7000,BC101911006976,false,2733,Windshield Glass Experts Lalkothi,JAIPUR,RAJASTHAN,"8,Kuber Shopping complex, Opp. Police HQ, Lalkothi, Jaipur",1141,Windshield Glass Experts,"8,Kuber Shopping complex, Opp. Police HQ, Lalkothi, Jaipur"
4480,7002,BC101911009094,false,6888,S R Plus International Near Vishal Mega Mart Alambagh,LUCKNOW,UTTAR PRADESH,"551Jha, 32B-C, Kanpur - Lucknow Rd, Ram Nagar, Alambagh, Lucknow, Uttar Pradesh 226005, India",2241,S R Plus International,"GF Shop No. 2 Shiva Complex Lucknow"
4481,7004,BC101911007714,false,2749,P-Esthetico Clinic Vaishali Nagar,JAIPUR,RAJASTHAN,"B-114, Opposite Bright Land Girls School, Vaishali Marg , Vaishli Nagar, Jaipur",1159,P-Esthetico Clinic,"B-114, Opposite Bright Land Girls School, Vaishali Marg , Vaishli Nagar, Jaipur"
4482,7006,BC101911007718,false,3353,Astel Systems Tonk Road,JAIPUR,RAJASTHAN,"C 7, Tonk Road, Gandhi Nagar, Jaipur, Rajasthan 302015",1578,Astel Systems,"c-7, gandhi nagar moad, Tonk road , jaipur"
4483,7007,BC101911006911,false,4836,Thikana Cafe Aashirwad Complex,JAIPUR,RAJASTHAN,"G -3-4, Aashirwad Complex, Central Spine, Behind Biyani College, Jaipur",2522,Thikana Cafe,"G -3-4, Aashirwad Complex, Central Spine, Behind Biyani College, Jaipur"
4484,7008,BC101911006907,false,2980,Virat Sales Tonk Road,JAIPUR,RAJASTHAN,"13, Ojha Ji Ka Bhag, Opp. Post Office, Tonk Rd, Gandhi Nagar Mode, Rajasthan 302015",1349,Virat Sales,"13/ Ojha Ji Ka Bagh. Near Gandhi Nagar Moad Tonk Road, Jaipur- 302015"
4485,7011,BC101911009364,true,4646,Madhurima Sweets Near Patrakar Puram Circle,LUCKNOW,UTTAR PRADESH,"Madhurima Sweets – Vinay Khand, Lucknow",2428,Madhurima Sweets,"Madhurima Sweets Vinay Khand-3 Lucknow"
4486,7012,BC101911006908,true,3356,Spandan Hair & Beauty Bapu Nagar,JAIPUR,RAJASTHAN,"B-72, Dd Tower, Rajjendra Marg, Bapu Nagar, Jaipur - 302015, Near Janta Store Circle",1581,Spandan Hair & Beauty,"b,72. DD Tower , Bapu Nagar, Near janta Store, Jaipur"
4487,7014,BC101911007519,true,2748,Shree Ji Medical & Provision Store Shyam Nagar,JAIPUR,RAJASTHAN,"Plot No A -158, Near K S Ford, New Sanganer Road, Shyam Nagar, Jaipur, Rajasthan 302019",1158,Shree Ji Medical & Provision Store,",Near K. S Ford Show room.  Shyam Nagar, New Sanganer Road, Jaipur"
4488,7017,BC101911008853,false,6500,Jaipur Kurti The Metropolitan Mall,JAIPUR,RAJASTHAN,"The Metropolitan Mall, Ff16\ 22 Godam ,",3691,Jaipur Kurti,"G/13, kartarpura Industrial Area, 22 Godown,"
4489,7020,BC101911007767,false,3585,Kavyansh Communication Peer Baba Road,CHANDIGARH,PUNJAB,"Shop No. 15 Peer Baba Road Opp Bhawanai Jewellers Baltana Chandigarh",1757,Kavyansh Communication,"Shop No. 15 Peer Baba Road Opp Bhawanai Jewellers Baltana Chandigarh"
4490,7021,BC101911007764,false,4834,Hotel Airport View Shreenath Colony,JAIPUR,RAJASTHAN,"Plot No. 37, Shreenath Colony 26 Opp. Sanganer Airport Side, Tonk Road, Jaipur",2520,Hotel Airport View,"Plot No. 37, Shreenath Colony 26 Opp. Sanganer Airport Side, Tonk Road, Jaipur"
4491,7022,BC101911008958,false,4365,Satayam Narayan Singh Circle,JAIPUR,RAJASTHAN,"The Kanota Courtyard, Hotel Narain Niwas, Narayan Singh Circle Jaipur",2149,Satayam,"The Kanota Courtyard, Hotel Narain Niwas, Narayan Singh Circle Jaipur"
4492,7023,BC101911007800,false,4437,Maan Town Behind Tamanna Tower,JAIPUR,RAJASTHAN,"Plot No 206, Behind Tamanna Tower, Nemi Nagar Vistar, Vaishali Nagar Jaipur",2238,Maan Town,"Plot No 206, Behind Tamanna Tower, Nemi Nagar Vistar, Vaishali Nagar Jaipur"
4493,7024,BC101911007513,false,3962,GVD Soni's Cafe Balaji Tower,JAIPUR,RAJASTHAN,"Shop G 2, Balaji Tower, Near Akshay Patra, Jagatpura, Jaipur",1937,GVD Soni's Cafe,"Shop No. 2, JDA Shopping Center, Malviya Nagar Jaipur"
4494,7025,BC101911008143,false,3584,Hari Om Communication Modern Enclave,CHANDIGARH,PUNJAB,"Shop No. 27 Main Matket Modern Enclave Baltana Zirakpur Chandigarh",1756,Hari Om Communication,"Shop No. 27 Main Matket Modern Enclave Baltana Zirakpur Chandigarh"
4495,7027,BC101911007581,false,4838,Dance House Studio Mall Road,JAIPUR,RAJASTHAN,"Plot No. 144, 1st Floor, Mall Road, Near Shyam Paneer, Jaipur",2524,Dance House Studio,"Plot No. 144, 1st Floor, Mall Road, Near Shyam Paneer, Jaipur"
4496,7030,BC101911007429,true,1576,Modern Look Unisex Saloon Panchkula,CHANDIGARH,PUNJAB,"DSS- 191, Sector 21, Panchkula - 134112, Near Front Market",451,Modern Look Unisex Salon,"dss 191, ground floor, sector 21, panchkula."
4497,7031,BC101911007393,false,3787,Shree Ashoka Medical & General Store Tara Nagar C,null,null,"Shop No 01, Plot No 02 Tara Nagar C, Khirni Phatak Road, Jhotwara, jaipur - 302012",1868,Shree Ashoka Medical & General Store,"Plot No -2, Tara Nagar C, Khirni Phatak, Jhotwara, Jaipur 302012 Jaipur"
4498,7032,BC101911003557,true,4440,S R Plus International Shiva Complex,LUCKNOW,UTTAR PRADESH,"Shop No. 2, Ground Floor, Shiva Cimplex, Near Odean Cinema, Cantonment Rd, opp. Leela Hotel, Burlington, Lucknow, Uttar Pradesh 226001",2241,S R Plus International,"GF Shop No. 2 Shiva Complex Lucknow"
4499,7033,BC101911008646,true,2755,Vishwakarma Car Care New Sanganer Road,JAIPUR,RAJASTHAN,"F-1, Shyam Path Corner, New Sanganer Rd, opp. Reliance Fresh, Jaipur, Rajasthan 302019",1164,Vishwakarma Car Care,"F-1, Shyam Path Corner, New Sanganer Rd, opp. Reliance Fresh, Jaipur, Rajasthan 302019"
4500,7035,BC101911008495,false,4615,Shree Krishnam Group Civil Lines,JAIPUR,RAJASTHAN,"House No. 2 Barwada House Colony, Civil Lines, Ajmer Road Jaipur",2356,Shree Krishnam Group,"House No. 2 Barwada House Colony, Civil Lines, Ajmer Road Jaipur"
4501,7036,BC101911007567,false,2731,Publiq - Club Kitchen,JAIPUR,RAJASTHAN,"3rd Floor, Sunny Trade Center Mall, Near New Atish Market, Mansarovar.",1139,Publiq - Club Kitchen,"3rd floor, Sunny Trade centre, new atish market, Jaipur"
4502,7037,BC101911007770,false,5079,Suroor Restaurant  & Beer Bar Ajmer Road,JAIPUR,RAJASTHAN,"Suroor Restro Bar Near Elements Mall, Vidhyut Nagar, Ajmer Road, Jaipur",2714,Suroor Restaurant & Beer Bar,"Near Elements Mall, Vidhyut Nagar, Ajmer Road, Jaipur"
4503,7038,BC101911007830,false,4937,Koffeure Lounge & Salon Gomti Nagar,LUCKNOW,UTTAR PRADESH,"26, Rohtas Presidential Arcade,, Gomti Nagar, Lucknow, Uttar Pradesh 226010",2608,Koffeure Lounge & Salon,"Shop no.26 Rohtas Presidetial Arcade Lucknow"
4504,7039,BC101911007833,false,5082,Sri Sri Plywood Home & Hardware Opposite New Atish Market,JAIPUR,RAJASTHAN,"14/247, Main Shipra Path Road, Opp. Atish Market, Mansarovar Jaipur",2717,Sri Sri Plywood Home & Hardware,"14/247, Main Shipra Path Road, Opp. Atish Market, Mansarovar Jaipur"
4505,7040,BC101911003681,true,3788,Ipuro Foods Tarun Complex,JAIPUR,RAJASTHAN,"Shop No 11.12, Tarun Complex, Panchawala, Sirsi Road, Jaipur, 302034 Jaipur",1869,Ipuro Foods,"Shop No 11.12, Tarun Complex, Panchawala, Sirsi Road, Jaipur, 302034 Jaipur"
4506,7042,BC101911008075,false,3061,Shades Skin & Hair Care Shopping Center SFS,JAIPUR,RAJASTHAN,"5/S -44, Sector 5, Shopping Center SFS, Mansarover",1358,Shades Skin & Hair Care,"586, Lane No. 11, Uday Marg, Rajapark  Jaipur, 302004"
4507,7045,BC101911010395,false,3824,Sugar Berry Bhumeya Marg,JAIPUR,RAJASTHAN,"B-4/200, Bhomiya Marg, Near Step by Step School, Chitrakoot 302021 Jaipur",1888,Sugar Berry,"4/ 200 Bhumeya Marg, Chitrakoot Stadium Vaishali Nagar Jaipur"
4508,7046,BC101911009394,false,2982,NxtGen Tech Solutions Galta Gate,JAIPUR,RAJASTHAN,"71, Desh Bhushan Nagar, Galta Gate, Jaipur",1351,NxtGen Tech Solutions,"71, Desh Bhushan Nagar, Galta Gate, Jaipur"
4509,7048,BC101911007418,false,3323,R.C.Wheel Care Sitabari,JAIPUR,RAJASTHAN,"Shop No. 19-20, Mathur Vaishya Nagar, Opp. Morani Motors, Tonk Rd, near Hotel THEME, Sitabari, Kundan Nagar, Jaipur, Rajasthan 302029, India",1574,R.C.Wheel Care,"Shop No.19-20, Mathur Vaishya Nagar, opp. Morani Motors,Sitabari , Tonk Road,"
4510,7051,BC101911008502,false,4438,Hotel After 7 Resto & Bar Rajat Path,JAIPUR,RAJASTHAN,"38/374,1st Floor, Rajat Path, Mansarovar Jaipur",2239,After 7 Restro & Bar,"38/374,1st Floor, Rajat Path, Mansarovar Jaipur"
4511,7052,BC101911008500,true,4516,OYO Hotel JB Plaza Near Hyundai Showroom,CHANDIGARH,PUNJAB,"Sco 2-3 Patiala Road Near Hyundai Showroom Zirakpur Chandigarh",2296,OYO Hotel JB Plaza,"Sco 2-3 Patiala Road Near Hyundai Showroom Zirakpur Chandigarh"
4512,7054,BC101911009409,false,2741,Satnam Wheels Pratap Nagar,JAIPUR,RAJASTHAN,"Shop no. 3, 94, 3, Ajay Marg, Sector 9, Pratap Nagar, Jaipur, Rajasthan 302033, India",1150,Satnam Wheels,"Shop no. 3, 94/3, Ajay Marg, Opp Wine shop, Pratap Nagar, Jaipur"
4513,7055,BC101911008504,false,2608,Virat Unisex Salon Panchkula,CHANDIGARH,PUNJAB,"SCO NO-279, First Floor, Sector-20, Panchkula Sector 20, panchkula - 134116",1064,Virat Unisex Salon,"SCO279 first floor sector20 panchkula"
4514,7056,BC101911008835,true,5227,ROM Fitness Studio Nirman Nagar,JAIPUR,RAJASTHAN,"Sanskriti Sprots Club,Nirmaan Nagar,Near 200ft bypass,Jaipur 302019 Jaipur, Rajasthan, India",2849,ROM Fitness Studio,"B-86/87, Sundar Nagar, 200Ft bypass, Ajmer Road"
4515,7057,BC101911009015,false,3344,Shades Skin & Hair Care Jhotwara,JAIPUR,RAJASTHAN,"Plot No 1 Jagnnath Puri, Kanta Kalwar Rd, near HDFC Bank, Jhotwara, Jaipur, Rajasthan 302012",1358,Shades Skin & Hair Care,"586, Lane No. 11, Uday Marg, Rajapark  Jaipur, 302004"
4516,7059,BC101911007913,true,2976,Amara Resort Jagatpura,JAIPUR,RAJASTHAN,"Khonagorian Road, Ahead of JDA Shooting Range, Opp New RTO, Jagatpura, Jaipur, Rajasthan 302017",1347,Amara Resort,"Opp RTO office,Jagatpura, Jaipur"
4517,7061,BC101911007915,false,5083,Gymizz Malviya Nagar,JAIPUR,RAJASTHAN,"C-8, Opposite to Anselm's School, Calgary, Marg, Malviya Nagar, Jaipur, Rajasthan 302017",2718,Gymizz,"A-4 Calgiri Marg, Sector 1, Malviya Nagar Jaipur"
4518,7062,BC101911008575,true,4518,OYO Tricity Hotel Premia Dashmesh Nagar,CHANDIGARH,PUNJAB,"SCO 6, Patiala Rd, Dashmesh Nagar, Utrathiya, Zirakpur 140603 CHANDIGARH",2298,OYO Tricity Hotel Premia,"Sco 6 Dashmesh Nagar Zirakpur-Patiala Highway Opp Shivalik Vihar Zirakpur Chandigarh"
4519,7064,BC101911008578,false,4613,Master & Associates Mi Road,JAIPUR,RAJASTHAN,"B-12, Govind Krapa Complax, Mi Road Jaipur",2354,Master & Associates,"B-12, Govind Krapa Complax, Mi Road Jaipur"
4520,7066,BC101911008823,false,5098,Hotel Panchsheel Purani Chungi,JAIPUR,RAJASTHAN,"C-1 Purani Chungi, Ajmer Rd, Panchsheel Colony, Jaipur, Rajasthan 302019",2728,Hotel Panchsheel,"C-1, Purani Chungi, Panchsheel Colony, Ajmer Road"
4521,7067,BC101911007541,false,4367,Vinayak Interiors Mansarovar,JAIPUR,RAJASTHAN,"104/09, Madhyam Marg, Vijay Path, Near SBI bank, Jaipur, Rajasthan 302020",2151,Vinayak Interiors,"104/09, Madhyam Marg, Near Vijay Path Crossing, Mansarovar Jaipur"
4522,7068,BC101911007760,true,5859,Brown Sugar Champa Devi Tower,JAIPUR,RAJASTHAN,"Brown Sugar 11A/B, Champa Devi Tower, Jyoti Roa Fule College Road, Nandpuri, Bais Godam, Jaipur, Nand Puri, Jaipur",3338,Brown Sugar,"11. A/B, Champa Devi Tower, Swej Farm Road, Nandpuri"
4523,7069,BC101911007527,true,4519,OYO Hotel Red Paradise AKS Colony,CHANDIGARH,PUNJAB,"Sco no 7 & 8 Near Punjab Sind Bank AKS Colony Zirakpur Chandigarh",2299,OYO Hotel Red Paradise,"Sco no 7 & 8 Near Punjab Sind Bank AKS Colony Zirakpur Chandigarh"
4524,7070,BC101911007759,false,5226,Deep International Kirti Nagar,JAIPUR,RAJASTHAN,"Deep international kota road jaipur 302033",2848,Deep International,"61, Shakti Nagar, Near Jain Temple.Opp Kamal and Company, Tonk road"
4525,7071,BC101911007761,false,3786,The Rich Look Designers Chand Bihari Nagar,JAIPUR,RAJASTHAN,"Shop No. 55 -56, Near Khatipura Puliya, Chandbihari Nagar, Khatipura 302012 Jaipur",1867,The Rich Look Designers,"Shop No 55/56, Chand Bihari Nagar, Khati Pura Jaipur, 302012 Jaipur"
4526,7073,BC101911007757,false,4291,Jaipur Super Market Mangal Nagar,JAIPUR,RAJASTHAN,"P 86, Sirsi Road, Panchyawala - 302034, Mangal Nagar Jaipur",2118,Jaipur Super Market,"86, Mangal Nagar, Panchawala, Sirsi Road, Jaipur 302034 Jaipur"
4527,7074,BC101911007543,false,4601,MR. X Mi Road,JAIPUR,RAJASTHAN,"Jayanti Market, Shop No. 60, Mi Road, Jaipur",2343,MR. X,"Jayanti Market, Shop No. 60, Mi Road, Jaipur"
4528,7075,BC101911007219,false,4356,Krishna Mart Mansarovar,JAIPUR,RAJASTHAN,"Plot No. B-1, Patrkar Colony, Mansarover, Jaipur 302020",2140,Krishna Mart,"Plot No. B-1, Patrkar Colony, Mansarover, Jaipur 302020"
4529,7076,BC101911010349,false,3347,Shades Skin & Hair Care Krishna Enclave,JAIPUR,RAJASTHAN,"Shop No. B1- B2, Krishna Enclave, Kalwar Rd, below Dominoz, Harnathapura, Jhotwara, Jaipur, Rajasthan 302012, India",1358,Shades Skin & Hair Care,"586, Lane No. 11, Uday Marg, Rajapark  Jaipur, 302004"
4530,7078,BC101911006945,true,5096,Aditya Pharma Shyam Nagar,JAIPUR,RAJASTHAN,"D-128, Imperial Rajasthan, Jan Path, Shyam Nagar",2732,Aditya Pharma,"D-128, Imperial Rajasthan, Jan Path, Shyam Nagar"
4531,7079,BC101911006953,false,2728,Cloud 9 Mansarovar,JAIPUR,RAJASTHAN,"Shop No. 30, Opposite House,, 72/93, Shipra Path, Agarwal Farm, Barh Devariya, Mansarovar, Jaipur, Rajasthan 302020",1136,Cloud 9,"S. No. 30,Sec 93, Behind talk of the town, Shipra path, Mansarovar, Jaipur"
4532,7080,BC101911007224,true,3789,Imperial Rajasthan Janpath Shyam Nagar,JAIPUR,RAJASTHAN,"D-128, Imperial Rajasthan, Janpath Shyam Nagar, Jaipur 302019 Jaipur",1870,Imperial Rajasthan,"D-128, Imperial Rajasthan, Janpath Shyam Nagar, Jaipur 302019 Jaipur"
4533,7081,BC101911006944,false,2756,Vishwakarma Car Care Shyam Nagar,JAIPUR,RAJASTHAN,"D-124, New Sanganer Road, Shyamnagar, Jaipur - 302019, Near Janpath, Near Lazeej Restaurant",1164,Vishwakarma Car Care,"F-1, Shyam Path Corner, New Sanganer Rd, opp. Reliance Fresh, Jaipur, Rajasthan 302019"
4534,7082,BC101911006963,false,3059,Vijay Udyog Lal Kothi,JAIPUR,RAJASTHAN,"Jyoti Nagar, Sahkar Marg, Lal Kothi, Jaipur",1383,Vijay Udyog,"Jyoti Nagar, Sahkar Marg, Lal Kothi, Jaipur"
4535,7083,BC101911007532,true,3355,Yashraj Advertisers Lal Kothi,JAIPUR,RAJASTHAN,"Gate no/3, Jyoti Nagar housing Bord Colony.Jaipur",1580,Yashraj Advertisers,"Gate no/3, Jyoti Nagar housing Bord Colony.Jaipur"
4536,7084,BC101911007008,false,2772,Viewsonic Fitness Mansarovar,JAIPUR,RAJASTHAN,"93/86, Vijay Path, Karwani, Mansarovar, Jaipur - 302020",1143,Viewsonic Fitness Pvt Ltd,"93/86,Karwani's, Vijay path, Mansarovar, Jaipur"
4537,7085,BC101911009003,true,4429,Krishna Sweets Dhakoli,CHANDIGARH,PUNJAB,"Booth No. 16-17, Vasant Vihar, Phase 3, Dhakoli Chandigarh",2230,Krishna Sweets,"Booth No. 16-17, Vasant Vihar, Phase 3, Dhakoli Chandigarh"
4538,7087,BC101911006962,true,5071,Cafe Coffee Day Opposite RBI,LUCKNOW,UTTAR PRADESH,"Ground Floor Fun Republic Mall 226010",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
4539,7088,BC101911010302,false,4936,Fashion Villa Sector 23C,CHANDIGARH,PUNJAB,"Sco-47, Sector 23- C, Chandigarh",2607,Fashion Villa,"Sco-47, Sector 23- C, Chandigarh"
4540,7090,BC101911009511,false,5072,Cafe Coffee Day Near Patrkar Puram Circle,LUCKNOW,UTTAR PRADESH,"A-1/3, Viram Khand, Viram Khand 1, Gomti Nagar, Lucknow, Uttar Pradesh 226010",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
4541,7093,BC101911007727,true,3249,Supriya Glass Designing House Panchkula,CHANDIGARH,PUNJAB,"Shop No. 16, Rally Market, Panchkula Sector 12a, Panchkula - 134112, Near Traffic Park",1500,Supriya Glass Designing House,"Shop Num 16 Sec 12A Rally Panchkula"
4542,7094,BC101911006949,false,4294,Hotel Metro Inn Plot No. 9,JAIPUR,RAJASTHAN,"Plot No. 9, Fateh Singh Market, Opp. Rajputana Sheraton 302006 Jaipur",2123,Hotel Metro Inn,"Plot No. 9, Fateh Singh Market, Opp. Rajputana Sheraton, Jaipur 302006 Jaipur"
4543,7095,BC101911007725,true,4933,Koffeure Lounge & Salon Sushant Golf City,LUCKNOW,UTTAR PRADESH,"Shop No 102 B Felix Square Ansal Api, Amar Shaheed Path, Golf City, Lucknow, Uttar Pradesh 226002",2608,Koffeure Lounge & Salon,"Shop no.26 Rohtas Presidetial Arcade Lucknow"
4544,7096,BC101911007158,true,4822,Madhurima Sweets Near Waves East End Mall,LUCKNOW,UTTAR PRADESH,"Madhurima Sweets Vibhuti Khand Lucknow",2428,Madhurima Sweets,"Madhurima Sweets Vinay Khand-3 Lucknow"
