SlNo,CabinetId,CabinetNumber,Status,BranchId,BranchName,BranchCity,BranchArea,BranchAddress,MerchantId,MerchantName,MerchantAddress
678,678,BC101911000547,true,4323,OSM Stays Flats TC House No. 6, Kirtinagar,NEW DELHI,DELHI,"TC House No. 6, Kirtinagar, Sec 15 Part -1, Gurgaon, 122001 Delhi NCR",2165,OSM Stays Flats,"JP House, H No. 43, Kirti Nagar Sector 15 Part 1, Gurgaon, 122001 Delhi NCR"
679,679,BC101911002822,false,,,,,,,,
680,680,BC101911001458,false,6921,Shri Siddhi Vinayak Temple Prabhadevi,MUMBAI,MAHARASHTRA,"Shri Siddhi Vinayak Ganapati Mandir SK Bole Marg, Prabhadevi, Mumbai, Maharashtra 400028",4002,Shri Siddhi Vinayak Temple,"SK Bole Marg, Prabhadevi, Mumbai, Maharashtra 400028"
681,681,BC101911001383,false,,,,,,,,
682,682,BC101911002773,true,6743,Chennai Metro Guindy,CHENNAI,TAMIL NADU,"2657+M7 Chennai, Tamil Nadu",547,Metro Station,"Sadanandanagar, Bennigana Halli, Bengaluru, Karnataka 560038"
683,683,BC101911001452,false,6859,PVR Cinemas PVR Chanakya,NEW DELHI,DELHI,"Yashwant place, PVR Chanakya 3 screen Multiplex YPCC Mall, Delhi 110021",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
684,684,BC101911002934,false,6116,Ansh Communication Opp Hdfc Bank Shop No 4,NEW DELHI,DELHI,"Shop No 4,opp. Hdfc Bank,old Delhi Road,sector 14,gurgaon,haryana 122007",1753,Ansh Communication,"Shop No.1483, Bhagat Singh Nagar, Derabassi Chandigarh"
685,685,BC101911001395,false,4461,Priyanka Mobile World Haldoni More,NEW DELHI,DELHI,"Haldoni More, Grrater Noida, 201306 Delhi NCR",2253,Priyanka Mobile World,"Haldoni More, Grrater Noida, 201306 Delhi NCR"
686,686,BC101911001382,true,814,Doctor Square VIP Road,CHANDIGARH,PUNJAB,"SCO-18, HIGH STREET VIP Road, Zirakpur Mohali 140603",241,Doctor Square,"sco 60-61 Vip shopping centre Vip Road Zirakpur"
687,687,BC101911001900,false,,,,,,,,
688,688,BC101911003014,false,,,,,,,,
689,689,BC101911001918,false,,,,,,,,
690,690,BC101911001952,true,5980,Harish Bakery Old Railway Road,NEW DELHI,DELHI,"21/11, Old Railway Rd, Shivpuri, Sector 7, Gurugram, Haryana 122001",3409,Harish Bakery,"21/11,Shivpuri,Old Railway Road,Gurgaon,122001"
691,691,BC101911001294,false,,,,,,,,
692,692,BC101911001696,false,4317,OSM Stays Boys PG  Patel Nagar,,NEW DELHI,DELHI,"H No. 472 Patel Nagar, Sector 15, Gurgaon, 122001 Delhi NCR",2164,OSM Stays Boys PG,"Plot No. 37, Rishi House, Near Radhe Krishna Temple, Kirtinagar, Sec 15 Part -1, Gurgaon, 122001 Delhi NCR"
693,693,BC101911001569,true,5905,Shri Balaji Mobile Mayur Vihar Phase 3,NEW DELHI,DELHI,"A-625 G D Colony Mayur Vihar Phase 3 Delhi 110096",3376,Shri Balaji Mobile,"A-625 G D Colony Mayur Vihar Phase 3 Delhi 110096"
694,694,BC101911000826,false,824,Kesari sweets Vip road,CHANDIGARH,PUNJAB,"sco 11-12 Vip shopping centre Vip road Zirakpur",252,Kesari sweets,"sco 11-12 Vip shopping centre Vip road Zirakpur"
695,695,BC101911001277,false,,,,,,,,
696,696,BC101911000914,false,,,,,,,,
697,697,BC101911003065,true,5379,McRennett Thousand Lights,CHENNAI,TAMIL NADU,"284, Anna Salai Thousand Lights Chennai 600006",2977,McRennett,"284, Anna Salai Thousand Lights Chennai 600006"
698,698,BC101911002981,false,5197,I Star 2 Ansal Plaza Mall,NEW DELHI,DELHI,"Shop No AF 86, Atrium Floor, Ansal Plaza Mall, Greater Noida, 201310 Delhi NCR",2823,I Star 2,"Shop No AF 86, Atrium Floor, Ansal Plaza Mall, Greater Noida, 201310 Delhi NCR"
699,699,BC101911001125,true,6955,Pro Brew Republic panchkula,CHANDIGARH,PUNJAB,"Sco403,sector20,panchkula",4030,Pro Brew Republic,"Sco403,sector20,panchkula"
700,700,BC101911000750,false,6802,Swedish Thai Spa MGF Megacity Mall,NEW DELHI,DELHI,"Shop No. 19, FF, MGF Megacity Mall, MG Road, Gurugram 122002",3933,Swedish Thai Spa,"Shop No. 19, FF, MGF Megacity Mall, MG Road, Gurugram 122002"
701,701,BC101911000810,false,986,SSM retails Sodhi Super Mart  Sco 141-142, Huda market sector 46, gugraon,NEW DELHI,DELHI,"Sco 141-142, Huda market sector 46, gugraon 122001",282,SSM retails/ Sodhi Super Mart,"Sco 125-126, Huda market sector 46, gurgaon"
702,702,BC101911000946,false,7139,JioWorld Center,MUMBAI,MAHARASHTRA,"G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",4147,JioWorld Center Event,"G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051"
703,703,BC101911001356,false,5982,Oceanna Spa Omaxe City Centre,NEW DELHI,DELHI,"B4, Omaxe City Centre, Gurgaon Sector 49, Gurgaon - 122018, Near Omaxe Gurgaon Mall",3410,Oceanna Spa,"B-4,Omaxe city Centre,sohna road,Gurgaon,122018"
704,704,BC101911000628,false,,,,,,,,
705,705,BC101911001473,false,,,,,,,,
706,706,BC101911001461,true,2604,Trends In Garments Saidapet,CHENNAI,TAMIL NADU,"Gst main road, Saidapet, Near Police Station, Chennai-600015",1184,Trends In Garments,"No.23, JANDRAVAR STREET, KALADIPET, THIRUVOTTIYUR, CHENNAI-19"
707,707,BC101911000545,false,,,,,,,,
708,708,BC101911002213,true,799,Osmed Healthcare Zirakpur,CHANDIGARH,PUNJAB,"Lohgarh Rd, Green Enclave, Lohgarh, Zirakpur, Punjab 140603",218,Osmed Healthcare,"Lohgarh Road Defence Enclave Zirakpur"
709,709,BC101911001095,false,4965,Phixman.com Near SBI Bank,NEW DELHI,DELHI,"K-1/31, Main Road C.R Park, Near SBI Bank, Kalka Ji, New Delhi 1100019 Delhi NCR",2639,Phixman .com,"G-9, Ground Floor, K-138 Kalka Ji, New Delhi 1100019 Delhi NCR"
710,710,BC101911001545,false,,,,,,,,
711,711,BC101911001939,false,,,,,,,,
712,712,BC101911001940,false,4463,Gupta Sweets and Dhaba Kulesra,NEW DELHI,DELHI,"Main Pusta Road, Kulesra,Kulesra, Greater Noida, 201306 Delhi NCR",2255,Gupta Sweets and Dhaba,"Main Pusta Road, Kulesra,Kulesra, Greater Noida, 201306 Delhi NCR"
713,713,BC101911002022,false,,,,,,,,
714,714,BC101911000552,false,1929,Creative Arts Sitra,COIMBATORE,TAMIL NADU,"6, SATHYA PRIYA COMPLEX, AVINASHI ROAD, CIVIL AERODROME POST, SITRA, Coimbatore, Tamil Nadu 641014",584,Creative Arts,"6, SATHYA PRIYA COMPLEX, AVINASHI ROAD, CIVIL AERODROME POST, SITRA, Coimbatore, Tamil Nadu 641014"
715,715,BC101911002482,false,,,,,,,,
716,716,BC101911001529,false,,,,,,,,
717,717,BC101911006249,false,,,,,,,,
718,718,BC101911002880,false,4730,Rush/ Orange Hospitality Opposite to Metro Pillar No.158,,NEW DELHI,DELHI,"Opposite to Metro Pillar No.158, Sector 54, Golf Course Road, Gurgaon, Haryana, 122001 Delhi NCR",2407,Rush/ Orange Hospitality,"Opposite to Metro Pillar No.158, Sector 54, Golf Course Road, Gurgaon, Haryana, 122001 Delhi NCR"
719,719,BC101911002785,false,2196,Soveena Mobile Zone Main Market,NEW DELHI,DELHI,"8 A, Main Market, Block S, Green Park Extension, Green Park, New Delhi, Delhi 110016",782,Soveena Mobile Zone,"S-8A, green park, main market, new delhi"
720,720,BC101911002938,false,2206,MR Hyundai sahibabad,NEW DELHI,DELHI,"23, Link Rd, Maharajpur, Sahibabad Industrial Area Site 4, Sahibabad, Ghaziabad, Uttar Pradesh 201010",792,MR Hyundai,"23- Link Road Maharajpur Sahibabad Industrial area Site 4 sahibabad"
721,721,BC101911001459,true,7022,Nilaya Infra Pvt Ltd NH 58 Rajnagar Extension,NEW DELHI,DELHI,"Khasara No 1023 Near The modern School NH 58 Rajnagar Extension Ghaziabad 201003",4081,Nilaya Infra Pvt Ltd,"Khasara No 1023 Near The modern School NH 58 Rajnagar Extension Ghaziabad 201003"
722,722,BC101911000867,false,4757,Shree Balaji Communication Near Lakhanwali More,NEW DELHI,DELHI,"Near Lakhanwali More, Main Dadri Road, Surajpur, Greater Noida, 201306 Delhi NCR",2477,Shree Balaji Communication,"Near Lakhanwali More, Main Dadri Road, Surajpur, Greater Noida, 201306 Delhi NCR"
723,723,BC101911006245,true,4922,Nitte Education Trust Yelahanka,BANGALORE,KARNATAKA,"govindapura, Gollahalli, Yelahanka, Bengaluru, Karnataka 560064, India",2595,Nitte Education Trust,"Govindapura, Gollahalli, Yelahanka, Bengaluru"
724,724,BC101911000831,true,2197,RKGIT College Meerut Road,NEW DELHI,DELHI,"5KM STONE, Delhi - Meerut Expy, Raj Nagar Extension, Ghaziabad, Uttar Pradesh 201003, India",783,RKGIT College,"5km Stone (RKGIT) Delhi Meerut Road Ghaziabad"
725,725,BC101911000900,true,3361,Chull Restro & Bar 29 Gurgaon,NEW DELHI,DELHI,"Plot 11-12, 5th Floor, Leisure Valley Road, Sector 29, Gurgaon",1585,Chull Restro & Bar,"Leisure Valley Road, Above Warehouse Cafe 5th Floor Sector 29, 122002"
726,726,BC101911006247,false,,,,,,,,
727,727,BC101911000836,false,3161,Cafe Coffee Day B Block Mezzanine Floor Inner Circle Cp,NEW DELHI,DELHI,"B-28 Uppergr Floor B Block110001",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
728,728,BC101911000838,false,,,,,,,,
729,729,BC101911000907,false,,,,,,,,
730,730,BC101911002478,true,5353,Dagar Fitness Club Khatu Shyam Road,NEW DELHI,DELHI,"Sector 52A, Khatu Shyam Road Wazirabad Nai Wali Gali Gurgaon 122001",2961,Dagar Fitness Club,"Sector 52A, Khatu Shyam Road Wazirabad Nai Wali Gali Gurgaon 122001"
731,731,BC101911002197,false,,,,,,,,
732,732,BC101911000901,true,7194,Hyderabad Metro Erragadda,HYDERABAD,TELANGANA,"Hyderabad Metro Erragadda",4142,Hyderabad Metro,"Hyderabad Metro Rail Depot, Uppal Main Road, Uppal, Hyderabad - 500039"
733,733,BC101911006248,false,,,,,,,,
734,734,BC101911002936,false,,,,,,,,
735,735,BC101911001441,false,3149,The Mobile Hospital Baburam Market,NEW DELHI,DELHI,"Shop No.4 Babu Ram Market Oppposte Police Chowki, near Aggarwal Sweet, Bhangel, Salarpur Khadar, Salarpur, Noida, Uttar Pradesh 201304, India",1449,The Mobile Hospital,"Shop No-1, Baburam Market, Near Aggarwal Sweet, Bhangel, Noida, 201304"
736,736,BC101911000523,false,2062,Velstan Pipes & Pneumatic Solutions Ram Nagar,COIMBATORE,TAMIL NADU,"No.109, Pillayar Kovil St, Kattoor Main, Kattoor, Ram Nagar, Coimbatore, Tamil Nadu 641009",697,velstan pipes,"No.109, Pillayar Kovil St, Kattoor Main, Kattoor, Ram Nagar, Coimbatore, Tamil Nadu 641009"
737,737,BC101911002896,false,6698,Hammered Off Cunninghum Road,BANGALORE,KARNATAKA,"#18, Ali Askar Road, Off Cunninghum Road, Bengaluru 560001",62,Hammered,"No.18, Ali Asker Rd, Opp. Canara Bank, Vasanth Nagar, Bengaluru, Karnataka 560051"
738,738,BC101911001184,false,,,,,,,,
739,739,BC101911000555,true,5045,Emami Market Elgin Road,KOLKATA,WEST BENGAL,"3. lord sinha road, elgin,kolkata- 700071",2693,Emami Market,"3. lord sinha road, elgin,kolkata- 700071"
740,740,BC101911000531,false,919,Cafe Coffee Day Shopper stop Rohini,NEW DELHI,DELHI,"Cafe Coffee DayFF Crown Plaza plot number 3B1 110085",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
741,741,BC101911000889,false,,,,,,,,
742,742,BC101911002825,false,3320,Mobile Accessories Gallery Savitri Market,NEW DELHI,DELHI,"Shop No- G9, Basement, Savitri Market, Sector 18, Noida 201301",1540,Mobile Accessories Gallery,"Shop No- G9, Basement, Savitri Market, Sector 18, Noida"
743,743,BC101911000563,true,978,Galgotia university, Yamuna Express way Greater Noida,NEW DELHI,DELHI,"plot No 2, sector 17-A,Yamuna Express way Greater Noida, opp. Buddh Internationjal circuit.203201",276,Galgotia university,"plot No 2, sector 17-A,Yamuna Express way Greater Noida, opp. Buddh Internationjal circuit."
744,744,BC101911002956,false,4553,Precious Beauty Parlour Faridabad,NEW DELHI,DELHI,"Huda Market, Inder Colony, Faridabad, Haryana 121003, India",2320,Precious Beauty Parlour,"DSS-21, Sector-31 Huda Market, Faridabad 121003"
745,745,BC101911002961,false,5614,Shri Sahib Ji Mobile Solution Dadri, Greater Noida,NEW DELHI,DELHI,"Dadri, Noida, Uttar Pradesh 203207, India",3141,Shri Sahib Ji Mobile Solution,"Near Vedic Kanya Inter College, Dadri, Greater Noida, 203207"
746,746,BC101911001959,false,6784,PVR Cinemas PVR EDM - Kaushambi,NEW DELHI,DELHI,"Plot No.1,EDM Mall, Ghazipur Rd, Anand Vihar, Kaushambi, Ghaziabad, Uttar Pradesh 201010, India",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
747,747,BC101911001214,false,,,,,,,,
748,748,BC101911000574,false,6458,Ak Photography Chrompet,CHENNAI,TAMIL NADU,"Anna Nagar, MGR Nagar, Chitlapakkam, Chennai, Tamil Nadu 600064",3742,Ak Photography,"Anna Nagar, MGR Nagar, Chitlapakkam, Chennai, Tamil Nadu 600064"
749,749,BC101911001669,false,,,,,,,,
750,750,BC101911001374,false,,,,,,,,
751,751,BC101911006325,false,,,,,,,,
752,752,BC101911001389,false,2956,Voi Jeans Janakpuri,NEW DELHI,DELHI,"Janakpuri District Center, Janakpuri, Delhi, 110058",1328,Voi Jeans,"715, Banda Bahadur Marg, opp. Satija Building, Mukherjee Nagar, Delhi, 110009"
753,753,BC101911002481,false,5919,Play Boyz Fashion Gandhi Nagar,CHENNAI,TAMIL NADU,"No.19/286, ambedka street, gandhi nagar, virugambakkam, Chennai, Tamil Nadu-6000092",3361,Play Boyz Fashion,"No.19/286, ambedka street, gandhi nagar, virugambakkam, Chennai, Tamil Nadu-6000092"
754,754,BC101911000560,false,,,,,,,,
755,755,BC101911001227,false,,,,,,,,
756,756,BC101911001364,false,918,Cafe Coffee Day Sector 7 Block C Rohini Delhi,NEW DELHI,DELHI,"SHOP NO:2,BLOCK C,POCKET 9 BLOCK CSECTOR -7, ROHINI ,110085",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
757,757,BC101911001531,false,4758,Love Mobile Centre  Lakhanwali Road,NEW DELHI,DELHI,"Shop No 4, Lakhanwali Road, Surajpur, Greater Noida, 201308 Delhi NCR",2479,Love Mobile Centre,"Shop No 4, Lakhanwali Road, Surajpur, Greater Noida, 201308 Delhi NCR"
758,758,BC101911000755,false,5269,Baljeet Times & Computers Opposite Geeta Colony Police Station,NEW DELHI,DELHI,"2, Pandit Park, Opposite Geeta Colony Police Station, Geeta Colony Delhi 110051",2886,Baljeet Times & Computers,"2, Pandit Park, Opposite Geeta Colony Police Station, Geeta Colony Delhi 110051"
759,759,BC101911000897,false,5486,Om Sweets Sector 4, Huda Market,NEW DELHI,DELHI,"Sco-11,12, Sector 4, Huda Market, Gurgaon 122001",2962,Om Sweets,"M3M, Cosmopolitan Mall Shop No. 1, Golf Course Extention Road, Sector 66 Gurgaon 122001"
760,760,BC101911000565,false,,,,,,,,
761,761,BC101911000840,true,2523,Vikas Traders Ganga Shopping Complex,NEW DELHI,DELHI,"Shop No-4, Block-4, Ganga Shopping Complex, Sec 29, Noida 201301",1014,Vikas Traders,"Shop No-4, Block-4, Ganga Shopping Complex, Sec 29, Noida 201301"
762,762,BC101911001355,false,,,,,,,,
763,763,BC101911000839,false,6784,PVR Cinemas PVR EDM - Kaushambi,NEW DELHI,DELHI,"Plot No.1,EDM Mall, Ghazipur Rd, Anand Vihar, Kaushambi, Ghaziabad, Uttar Pradesh 201010, India",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
764,764,BC101911001687,true,2203,Samsung Smart Plaza(Ganga Electronics Pvt Ltd) Meerut Road,NEW DELHI,DELHI,"Pocket B, 5, Patel Marg, Mukund Nagar, Patel Nagar, Ghaziabad, Uttar Pradesh 201001, India",789,Samsung Smart Plaza( Ganga Electronics Pvt Ltd),"B-5 Patel Nagar 2nd Meerut Road Ghaziabad"
765,765,BC101911001445,false,,,,,,,,
766,766,BC101911000882,false,2929,Car Point Auto Service Kashna Greater Noida,NEW DELHI,DELHI,"E-87, Site-4, Kashna Greater Noida, 201310",308,Car Point Auto Services,"H-34, Site-4, UPSIDC, Kasna Road, Greater Noida"
767,767,BC101911001243,false,,,,,,,,
768,768,BC101911000587,false,,,,,,,,
769,769,BC101911003046,false,,,,,,,,
770,770,BC101911001564,false,,,,,,,,
771,771,BC101911001034,false,3152,Connect- The Mobile Shop Ramphal Chowk,NEW DELHI,DELHI,"E-554, Shop No - 1, Lower Ground Floor, Ramphal Chowk, Sec-7, Dwarka, New Delhi - 110077",1453,Connect- The Mobile Shop,"E-554, Shop No - 1, Lower Ground Floor, Ramphal Chowk, Sec-7, Dwarka, New Delhi - 110077"
772,772,BC101911003029,false,3609,JSB Money Transfer GB Nagar,NEW DELHI,DELHI,"219 A 1st Floor MSX Maill, Block F, Industrial Area, Sector Swarn Nagri, Greater Noida, Uttar Pradesh 201310, India",1714,JSB Money Transfer,"Shop No-3, Khera, Chauhanpur, GB Nagar, Greater Noida, 2013016"
773,773,BC101911001881,false,5990,U Clean Laxmi Nagar,NEW DELHI,DELHI,"A-144, Gali Number 3, opp. Metro Pillar Number 39, Veer Savarkar Block, Block A, Shakarpur, Delhi, 110092, India",3126,U Clean,"Shop No. 13, Vasant Pride, Opp. Gokul Garden Thakur Complex, Kandivali East - 400101"
774,774,BC101911001399,false,6849,Movie Time Chembur West,MUMBAI,MAHARASHTRA,"CG Rd, opp Borla Society, Vasant Vihar Complex, Chembur, Mumbai, Maharashtra 400074",3964,Movie Time,"Jagdamba Commerical Complex, Opp. Kanchpada, Link road, Malad west, Mumbai-64"
775,775,BC101911001449,false,1034,Cafe Coffee Day Vishal Enclave Rajouri Garden New Delhi,NEW DELHI,DELHI,"Building No 24,a Block,vishal Enclave,rajouri Garden,110027",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
776,776,BC101911001528,false,,,,,,,,
777,777,BC101911001578,false,,,,,,,,
778,778,BC101911002398,false,2167,Rv Homes Plot No.1582 Wazirabad,NEW DELHI,DELHI,"h. no. 1582 opp. rr automobiles, Wazirabad, Sector 52, Gurugram, Haryana",771,Rv Homes,"Plot No.  1582,sargopi Residency,opp Rr Mahindra Automobile,sec-52,wazirabad"
779,779,BC101911001380,false,,,,,,,,
780,780,BC101911000912,false,7019,Galaxy Computer AKD Tower,NEW DELHI,DELHI,"Shop No. 209, AKD Tower, Sector 14, Gurgaon 122001",4078,Galaxy Computer,"Shop No. 209, AKD Tower, Sector 14, Gurgaon 122001"
781,781,BC101911001973,false,2889,Universal Cyber Cafe Opp Salarpur Main Gate,NEW DELHI,DELHI,"Near Citylife Mall, Opp Salarpur Main Gate, Bhangel, Noida, 201301",1287,Universal Cyber Cafe,"Near Citylife Mall, Opp Salarpur Main Gate, Bhangel, Noida, 201301"
782,782,BC101911006250,false,6877,Karan Computers Dilshad Garden,NEW DELHI,DELHI,"Dilshad Garden Delhi 110095",3982,Karan Computers,"Dilshad Garden Delhi 110095"
783,783,BC101911001594,false,,,,,,,,
784,784,BC101911001027,false,,,,,,,,
785,785,BC101911001515,false,2525,Harsh Department Store  Near Salapur,,NEW DELHI,DELHI,"Main DSC Road, Near Salapur, Sec 101, Noida 201301",1016,Harsh Department Store,"Main DSC Road, Near Salapur, Sec 101, Noida 201301"
786,786,BC101911000877,false,2118,Zapin Gift & Art Gallery Old Delhi GGN Road,NEW DELHI,DELHI,"28,idpl Tower, Old Delhi Gurgaon Road, Sector 19, Gurgaon",745,Zapin Gift & Art Gallery,"28,idpl Tower, Old Delhi Gurgaon Road, Sector 19, Gurgaon"
787,787,BC101911000782,true,916,Cafe Coffee Day Rohini City Center New Delhi,NEW DELHI,DELHI,"1B3, Twin District Center, Sector 10, Rohini, New Delhi, Delhi 110085",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
788,788,BC101911001386,false,7140,Aura Furnishings Sector 63,NEW DELHI,DELHI,"B-17, opposite Fortis Hospital, B Block, Sector 63, Noida, Uttar Pradesh 201301, India",4148,Aura Furnishings,"B-17, Sector 63, Near Fortis Hospital, Noida 201301"
789,789,BC101911001457,false,6355,Bistro 91 Mayur Vihar Phase 1,NEW DELHI,DELHI,"G - 2, Sikka Plaza Market, Mayur Vihar Phase 1 Delhi 110091",3662,Bistro 91,"G - 2, Sikka Plaza Market, Mayur Vihar Phase 1 Delhi 110091"
790,790,BC101911003288,false,899,Cafe Coffee Day B Block Janakpuri New Delhi,NEW DELHI,DELHI,"B-2/84, Janakpuri, Block B2, Shiv Nagar, Janakpuri, New Delhi, Delhi 110058, India",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
791,791,BC101911003103,false,,,,,,,,
792,792,BC101911002684,false,,,,,,,,
793,793,BC101911003277,false,717,Ixora Corporate Service Pvt Ltd ( Loo Caffe ) Kishan Bagh,HYDERABAD,TELANGANA,"Mir Alam Tank, Nehru Zoological Park, Kishan Bagh, Hyderabad - Telangana",155,Ixora Corporate Service Pvt Ltd ( Loo Caffe ),"Rain water - 1014,Silent valley, Jubilee Hills,Hyderabad - Teleangana"
794,794,BC101911001393,false,3896,Hunter Jeans USA Boduppal,HYDERABAD,TELANGANA,"MAIN RD, BODUPPAL, Hyderabad - 500039",1908,Hunter Jeans USA,"NR LB NAGAR METRO STATION, DVM COLLEGE BUILDING, LB NAGAR, Hyderabad-500074"
795,795,BC101911001160,true,7257,Isha Yoga Center Ishana Vihar Post,COIMBATORE,TAMIL NADU,"Velliangiri Foothills, Ishana Vihar, Post, Coimbatore, Tamil Nadu 641114",4190,Isha Yoga Center,"Vellangiri foothills, Ishana Vihar Post, Coimbatore 641114"
796,796,BC101911002869,true,,,,,,,,
797,797,BC101911006318,false,6129,Takhti Library Janakpuri,NEW DELHI,DELHI,"Wz-10, Aslatpur, Janakpuri, Delhi 110058",2640,Takhti Library,"WZ-10, Asalatpur, A-2 Janakpuri, New Delhi 1100058 Delhi NCR"
798,798,BC101911001280,false,2288,Yumla Sec-76 Noida,NEW DELHI,DELHI,"Shop No. 16 ,JM Orchid, Sector 76, Noida, Uttar Pradesh 201301",868,Yumla,"Shop No-16, JM Orchid, Sec-76, Noida"
799,799,BC101911000786,false,3203,Tisane Green Velly Chawk,,NEW DELHI,DELHI,"J Block, Block I, Sector 41, Noida, Uttar Pradesh 201303, India",1469,Tisane,"Shop No-1,J Block, Sector 41, Green Velly Chawk, Noida, 201304"
800,800,BC101911001026,false,3500,Tulika Communication Shyam Apartment,NEW DELHI,DELHI,"Shop No 1 6/119 Shyam Apartment sector 2  Rajender Nagar Sahibabad 201005",1660,Tulika Communication,"Shop No 1 6/119 Shyam Apartment sector 2  Rajender Nagar Sahibabad 201005"
801,801,BC101911003172,false,3516,Zaika Purani Dilli Ka Amritpuram,NEW DELHI,DELHI,"HS Plaza, Beta 1 Block B Rd, Jagat Farm, Block E, Chandila, Gamma 1, Greater Noida, Uttar Pradesh 201308",1702,Zaika Purani Dilli Ka,"Shop No-1, Amritpuram, Jagat Farm, Near HS Plaza, Greater Noida 201310"
802,802,BC101911000927,false,3200,Best Electronics East Rohtas Nagar,,NEW DELHI,DELHI,"1/6822, East Rohtas Nagar, Balbir Nagar, West Rohtash Nagar, Shahdara, Delhi, 110032, India",1466,Best Electronics,"1/6822, East Rohtas Nagar, Shahdra Delhi"
803,803,BC101911002209,false,1930,Sree travels Ashokapuram,COIMBATORE,TAMIL NADU,"Martin's Nandavanam Apartment, Fathima Nagar, Ashokapuram, Tamil Nadu 641029",585,Sree travels,"Martin's Nandavanam Apartment, Fathima Nagar, Ashokapuram, Tamil Nadu 641029"
